reviewerID,asin,predictRating,T_v,overall,reviewText,filteredReviewText
A1LGGZXCURHFLC,B000WTUYM8,1,1,5,This is a song that makes you want to get up and dance. It's a feel good song! I love this song.,This is a song that makes you want to get up and dance . It 's a feel good song ! I love this song .
A3U2G3AZQYLNJF,B000WTUYM8,1,1,5,Awesome music for a reasonable price without buying the whole album... what else can I say. Something to say about the digital age.,Awesome music for a reasonable price without buying the whole album ... what else can I say . Something to say about the digital age .
A1Z1ZA9CAFZUJC,B000WTWXYK,1,1,5,Don't Stand So Close to Me by The Police is one of my favorite songs. I was very pleased to make this purchase.,Do n't Stand So Close to Me by The Police is one of my favorite songs . I was very pleased to make this purchase .
A2DYXCOPZTRI7G,B000WTWXYK,1,1,4,"You don't have to.....Put on that Red Dress
The Police are great  - You just can't beat the feeling of getting up and moving
Puts me in a good mood.
I like that I don't have to wait to listen to any music that I want.","You do n't have to ..... Put on that Red Dress 
 The Police are great   - You just ca n't beat the feeling of getting up and moving 
 Puts me in a good mood . I like that I do n't have to wait to listen to any music that I want ."
A3TQRHIXSTUAR5,B000WXOAEC,1,1,5,I love this song. I fell over laughing the first time I heard it. And the video is awesome as well!,I love this song . I fell over laughing the first time I heard it . And the video is awesome as well !
AR65NXO4GIA9H,B000WXOAEC,1,1,5,I think this is the first song I ever heard by Luke Bryan and it's still as funny now as it was then. It's also extremely catchy and it gets stuck in your head rather easily. Easily one of my favorite Luke Bryan songs and I definitely recommend checking out the music video as well.,I think this is the first song I ever heard by Luke Bryan and it 's still as funny now as it was then . It 's also extremely catchy and it gets stuck in your head rather easily . Easily one of my favorite Luke Bryan songs and I definitely recommend checking out the music video as well .
AD3TIAJQV5WVX,B000WXOAEC,1,1,5,Excellent,Excellent
A34DR583EV8ABR,B000WXOAEC,1,1,5,"Luke Bryan does an awesome job on this country music song, he has some great music out also, thank you amazon!","Luke Bryan does an awesome job on this country music song , he has some great music out also , thank you amazon !"
A3FJ63SPHIG9U3,B000WXOAEC,1,1,5,This product was exactly as promised and met my needs as soon as I received it.  The product works flawlessly!,This product was exactly as promised and met my needs as soon as I received it . The product works flawlessly !
A194IBSLJ0M0SD,B000WXOAEC,1,1,5,True lyrics I am sure. fun song to sing to and listen to. love Luke Bryan and his music and would recommend him and his songs,True lyrics I am sure . fun song to sing to and listen to . love Luke Bryan and his music and would recommend him and his songs
A1EUSIXC2EKO2K,B000WXQ5JU,1,1,5,This song is great to sing to and makes you want to dance and jump around!,This song is great to sing to and makes you want to dance and jump around !
A135YEES0VGUFA,B000WY7WLY,1,1,5,I downloaded this song because I have 2 daughters who love to dance with me.  It is a favorite song for dancing to.,I downloaded this song because I have 2 daughters who love to dance with me . It is a favorite song for dancing to .
A1P7C2EJPBNPF2,B000WY7WLY,1,1,5,"love, love, love this song.","love , love , love this song ."
A2Q8L01QTQVSIM,B000WY7WLY,1,1,5,Beautiful song. Like good solid Christian music.,Beautiful song . Like good solid Christian music .
A1DA15F3Z3DJT7,B000WY7WLY,1,1,5,I love this song. I have 2 granddaughters who just had their dance recital. I made a smilebox (photo slideshow to send to the girls) and played this song . My granddaughters loved it. It was perfect!,I love this song . I have 2 granddaughters who just had their dance recital . I made a smilebox ( photo slideshow to send to the girls ) and played this song . My granddaughters loved it . It was perfect !
A3B5QKCW1LF0AS,B000WY7WLY,1,1,5,Great,Great
A1A3R2SG60TOR0,B000WY7WLY,1,1,5,Love this song!!!,Love this song ! ! !
A14JMPNXZUP8W8,B000WY7WLY,1,1,5,Great song,Great song
A3NR2Q0E92S9DN,B000WY7WLY,1,1,5,This song makes me cry...every...time.....and it makes me want to send my husband and daughter out for more bonding time. Great song about how important a daddy is to his little girl and the time just speeds by so quickly that you have to make every moment count.,This song makes me cry ... every ... time ..... and it makes me want to send my husband and daughter out for more bonding time . Great song about how important a daddy is to his little girl and the time just speeds by so quickly that you have to make every moment count .
AF1VK71AEK43Z,B000WY7WLY,1,1,5,Beautiful.  Love this song.,Beautiful . Love this song .
A1OZMQZFK5SFBR,B000WY7WLY,1,1,5,Nicely done!,Nicely done !
A11H4858QVJU6V,B000WY7WLY,1,1,5,I have regrets for the way my relationship with my daughter has played out in the past. Listening to the message in this song gives me hope that one day there will be some healing between us...,I have regrets for the way my relationship with my daughter has played out in the past . Listening to the message in this song gives me hope that one day there will be some healing between us ...
A3FN03XD1O3KNY,B000WY7WLY,1,1,5,"This song is so powerful!  Enjoy every moment with your kids, they grow up way too fast!","This song is so powerful ! Enjoy every moment with your kids , they grow up way too fast !"
A2GEMCI9GJXTAJ,B000WY7WLY,1,1,5,"It is a very beautiful song , It tells a story from the begging of a daughters life all the way to when they grow up and get married.","It is a very beautiful song , It tells a story from the begging of a daughters life all the way to when they grow up and get married ."
A7UDVBLIR6YM9,B000WY7WLY,1,1,5,Great,Great
A2N5VE7XY18XES,B000WY7WLY,1,1,5,Nice song. As a DJ have used it at several weddings for father daughter dance.,Nice song . As a DJ have used it at several weddings for father daughter dance .
A2YVHR5OPLMD5M,B000WY7WLY,1,1,5,love it,love it
A11CMZNI2GSFQ0,B000WY7WLY,1,1,5,LOVE this song!!! Steven Curtis Chapman has another hit!!!,LOVE this song ! ! !
A1357F4E3JL6IR,B000WY7WLY,1,1,5,Beautiful song. Tender...,Beautiful song . Tender ...
AW7OT2PNXDRKK,B000WY7WLY,1,1,4,"Well ok, i have 3 daughters......none are hard workers.....but they're still my little cinderella's......and this song speaks of a dad and his daughter growing up to meet her prince.","Well ok , i have 3 daughters ...... none are hard workers ..... but they 're still my little cinderella's ...... and this song speaks of a dad and his daughter growing up to meet her prince ."
A3VOHXIIDN0OC,B000WY7WLY,1,1,5,I did a video to honor my wife's father at his passing.  He gave away 5 daughters and I used this song for that portion of the video.,I did a video to honor my wife 's father at his passing .
A3DXPVJZUWFFC7,B000WY7WLY,1,1,5,"Love this song!  When ever I heard it on the radio, I always thought I should buy it.  Finally did - and love it!","Love this song ! When ever I heard it on the radio , I always thought I should buy it . Finally did - and love it !"
A2FDR71PUQQB2E,B000WY7WLY,1,1,5,"My little girl begged me to download this bittersweet song. She's hopelessly devoted to her daddy, who has to be gone for long periods of time due to his job. This is a lovely reminder to make the most of the time with your loved ones because it will be past us in a blink of an eye.","My little girl begged me to download this bittersweet song . She 's hopelessly devoted to her daddy , who has to be gone for long periods of time due to his job . This is a lovely reminder to make the most of the time with your loved ones because it will be past us in a blink of an eye ."
A3K2KA8SO4Y07G,B000WY7WLY,1,1,5,This sone will remind us how precious our children are and that we should stop to take time with them.,This sone will remind us how precious our children are and that we should stop to take time with them .
A2HZJP1IXJKJU9,B000WY7WLY,1,1,5,"Beautiful, poignant song.  Such a sweet message of a father's love for a daughter.  Would be a perfect father/daughter dance song for a wedding.","Beautiful , poignant song . Such a sweet message of a father 's love for a daughter . Would be a perfect father / daughter dance song for a wedding ."
A3SQSI56RFAVKP,B000WY7WLY,1,1,5,"I first heard this song when a father sang it to his daughter.  I loved it, and immediately bought the song.  Quite a wonderful song, even if you are a girl!  Just a note: if a person needs a song for a father/daughter to dance at a daughter's wedding, this is the perfect song!  Enjoy!","I first heard this song when a father sang it to his daughter . I loved it , and immediately bought the song . Quite a wonderful song , even if you are a girl ! Just a note : if a person needs a song for a father / daughter to dance at a daughter 's wedding , this is the perfect song ! Enjoy !"
A3MNJ0G662SVFU,B000WYD8R6,1,1,5,"Love this song. Everythime I listen to it, it encourages me.
 What I don't like is Amazon needing to have you write a certain amount of words to say this. They need to take a hint from Ebay when it comes to this part","Love this song . Everythime I listen to it , it encourages me . What I do n't like is Amazon needing to have you write a certain amount of words to say this ."
A3O1WODEG8375J,B000WY9COY,1,1,5,The words are beautiful and set to a even more beautiful tune (Findlandia)  I would like for everyone to have access to this beauty.,The words are beautiful and set to a even more beautiful tune ( Findlandia )   I would like for everyone to have access to this beauty .
A2V6ZG2ULNUZLJ,B000WZWW7M,1,1,5,"This is a great song, and I love the version that Gary Jules has recorded!","This is a great song , and I love the version that Gary Jules has recorded !"
A3P4B1RFJCRUR3,B000WZWW7M,1,1,4,"Need to cry your eyes out? Listen to this song while reading the news. It's a bad, sad, mad world. I was astounded to learn that this was a cover, and who did it originally... this, this seems so much more fitting.","Need to cry your eyes out ? It 's a bad , sad , mad world . I was astounded to learn that this was a cover , and who did it originally ... this , this seems so much more fitting ."
